date,fund_name,asset_family,portfolio_method,daily_return,growth_of_1,drawdown,active_target_rebalance_date
2021-02-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0155114726991316,1.1030509757070386,-0.022105123760856937,2021-02-01
2021-02-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.021630689755903303,1.0791912222665732,-0.043257664442673316,2021-02-01
2021-02-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.010422724547503792,1.0679431094228047,-0.05322952626912281,2021-02-01
2021-03-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.023487043268218034,1.0930259354418133,-0.030992687187534562,2021-03-01
2021-03-02,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.003216823252061565,1.0895098641975778,-0.03410981244280731,2021-03-01
2021-03-03,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00429425968105319,1.0848312259156443,-0.03825759573155907,2021-03-01
2021-03-04,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.008533757396796458,1.075573539417211,-0.04646487208779759,2021-03-01
2021-03-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01403249101094865,1.0906665154406971,-0.03308439897674598,2021-03-01
2021-03-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0031098974526994703,1.0940583764588108,-0.030077390612148425,2021-03-01
2021-03-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.011294851493916201,1.1064156033465882,-0.019122258778520806,2021-03-01
2021-03-10,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0043217341090254924,1.1111972373983292,-0.014883165987500058,2021-03-01
2021-03-11,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004110200392009367,1.1157644807190834,-0.010834138390167003,2021-03-01
2021-03-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0036677860483353836,1.119856866114693,-0.007206089643464808,2021-03-01
2021-03-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0022820340290403284,1.1224124175908212,-0.004940500156207173,2021-03-01
2021-03-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005838465221127248,1.1289655834546866,0.0,2021-03-01
2021-03-17,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.003603799971380985,1.1330341495920306,0.0,2021-03-01
2021-03-18,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.012578720189581007,1.1187820300590725,-0.01257872018958106,2021-03-01
2021-03-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0015149321030796924,1.1170871512453873,-0.014074596385630023,2021-03-01
2021-03-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0022118115409038856,1.1195579374987075,-0.01189391519944527,2021-03-01
2021-03-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.004533162493197147,1.1144827994474773,-0.01637316064236294,2021-03-01
2021-03-24,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.011440209196746091,1.101732883075623,-0.027626057456148323,2021-03-01
2021-03-25,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005197385016390866,1.1074590130541855,-0.02257225569684196,2021-03-01
2021-03-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.026985749965191298,1.1373446250771633,0.0,2021-03-01
2021-03-29,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.007393460152033134,1.1457535372418004,0.0,2021-03-01
2021-03-30,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.002963977624209526,1.1423575493945568,-0.002963977624209524,2021-03-01
2021-03-31,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00876442730363618,1.1523696590909855,0.0,2021-03-01
2021-04-01,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.012255392179792428,1.1664924011992392,0.0,2021-04-01
2021-04-05,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.01706829826479247,1.186402441426522,0.0,2021-04-01
2021-04-06,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0041196651374106625,1.1912900222034057,0.0,2021-04-01
2021-04-07,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.009126029299511812,1.1804182745565615,-0.009126029299511784,2021-04-01
2021-04-08,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.005548431669253645,1.1869677446940767,-0.003628232780238161,2021-04-01
2021-04-09,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.00034532835811840873,1.1865578510716621,-0.0039723082066875914,2021-04-01
2021-04-12,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.00033734495764524777,1.1869581303796755,-0.0036363032871861156,2021-04-01
2021-04-13,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.014179012189732255,1.2037880241790306,0.0,2021-04-01
2021-04-14,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0030259083608863424,1.2074305764261288,0.0,2021-04-01
2021-04-15,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.016990284214635956,1.2279451650890505,0.0,2021-04-01
2021-04-16,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0103933373569002,1.2407076134455957,0.0,2021-04-01
2021-04-19,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.011518822530665065,1.2264161226338708,-0.011518822530665163,2021-04-01
2021-04-20,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.0001901167923742638,1.2266492849332222,-0.011330895659882101,2021-04-01
2021-04-21,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.002025187812778021,1.2291334801156217,-0.009328655038902456,2021-04-01
2021-04-22,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.011738938654175097,1.2147047575947518,-0.020958085183849784,2021-04-01
2021-04-23,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004083389134939273,1.2196648698040733,-0.0169602760662394,2021-04-01
2021-04-26,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.015624942781582947,1.2387220636074687,-0.0016003366277513864,2021-04-01
2021-04-27,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,0.004743878066067393,1.2445984100349698,0.0,2021-04-01
2021-04-28,Combined Risk Parity,Combined equity + cryptocurrency,Risk Parity,-0.0007854491562800252,1.2436208412639005,-0.0007854491562799826,2021-04-01
